time,open,high,low,close,Volume,Volume MA,Developing Poc,Developing VA High,Developing VA Low,Futures Open Interest,Crypto Open Interest (Ouverture),Crypto Open Interest (Haut,Crypto Open Interest (Bas),Crypto Open Interest (Fermeture)
1638504000,56361.79,57080,56283.46,56777.14,26680.986,45644.09605000008,NaN,NaN,NaN,NaN,60568.028,60833.133,59943.071,60166.978
1638518400,56777.13,57382.98,56472.45,57011.36,34275.026,45769.18280000008,NaN,NaN,NaN,NaN,60164.768,60637.262,59815.699,60371.748
1638532800,57010.13,57670,55800,56030.73,66946.249,46692.23025000007,NaN,NaN,NaN,NaN,60378.695,64730.536,60367.647,64730.536
1638547200,56026.67,56026.67,53768.57,53884.35,104156.75,49404.87095000008,NaN,NaN,NaN,NaN,64726.338,66801.432,64567.676,66683.839
1638561600,53884.35,54100,50604,53612,117442.612,50761.46150000008,NaN,NaN,NaN,NaN,66796.46,67506.269,60762.925,61204.435
1638576000,53611.86,53889.69,52002.79,52003.89,46209.014,48702.24830000007,NaN,NaN,NaN,NaN,61195.236,62529.519,61195.236,62378.903
1638590400,52014.66,52618.39,40888.89,47241.93,296139.304,62021.33640000007,NaN,NaN,NaN,NaN,62353.343,62752.99,47420.968,47420.968
1638604800,47241.92,47872.8,46102.36,46483.34,78691.266,64354.62350000008,NaN,NaN,NaN,NaN,47423.204,47585.972,42664.034,42686.57
1638619200,46483.34,48500,46479.67,48162,74594.808,66895.00865000008,NaN,NaN,NaN,NaN,42685.352,42762.553,41007.21,41629.328
1638633600,48162,49433.11,47744,49246.77,59206.997,67722.56960000008,NaN,NaN,NaN,NaN,41633.794,41700.418,40739.339,41221.051
1638648000,49244.03,49467.64,48499.13,49135.66,43933.6,66599.69385000008,NaN,NaN,NaN,NaN,41243.962,41488.799,39819.062,40011.626
1638662400,49135.66,49699.49,48317.31,49160,48747.988,65925.78215000007,NaN,NaN,NaN,NaN,40006.628,40661.683,39707.408,39813.443
1638676800,49160,49642.84,48805,49267.19,28816.705,65022.89110000008,NaN,NaN,NaN,NaN,39823.893,40463.256,39497.536,40434.888
1638691200,49267.19,49542.12,48711.4,49211.11,36831.771,64279.56270000008,NaN,NaN,NaN,NaN,40434.857,41429.946,40421.971,41374.423
1638705600,49211.04,49666,47755,47954.99,69612.077,65942.24280000008,NaN,NaN,NaN,NaN,41364.918,42359.273,40837.405,40975.581
1638720000,47954.99,49350,47900,48892.4,63957.743,67325.54320000007,NaN,NaN,NaN,NaN,41003.846,41013.43,39646.137,39675.283
1638734400,48892.4,49517,48480,49376.6,38469.043,66315.17655000008,NaN,NaN,NaN,NaN,39680.774,40098.504,39245.562,40021.65
1638748800,49373.83,49436.45,48274.02,49001.78,44381.531,66498.40190000008,NaN,NaN,NaN,NaN,40014.163,40351.867,39552.095,39770.733
1638763200,49001.53,49253.31,47695.18,48393.9,39729.982,67172.69470000008,NaN,NaN,NaN,NaN,39767.35,41269.277,39760.254,40839.963
1638777600,48398.07,49499.99,47000,48572.09,117027.778,71792.56150000008,NaN,NaN,NaN,NaN,40848.397,40848.397,39563.01,40293.412
1638792000,48571.17,48950,47816.98,48922.12,63688.76,73642.95020000008,NaN,NaN,NaN,NaN,40296.347,40379.713,39283.503,39558.969
1638806400,48923.27,49389.08,48647.62,49095.33,33750.285,73616.71315000007,NaN,NaN,NaN,NaN,39413.403,39908.758,39347.684,39682.051
1638820800,49095.33,50888,48751,50424.72,59138.653,73226.33335000006,NaN,NaN,NaN,NaN,39672.882,39678.872,37717.102,37769.264
1638835200,50424.72,51499.99,50322.3,50922.04,36758.614,69856.42655000006,NaN,NaN,NaN,NaN,37798.595,38261.898,37238.351,38231.733
1638849600,50922.05,51324.53,50756.55,50890.15,25703.999,65269.495900000074,NaN,NaN,NaN,NaN,38247.592,38909.927,38095.687,38802.9
1638864000,50892.43,51533.1,50811,51433.34,32265.317,64572.31105000008,NaN,NaN,NaN,NaN,38804.439,39858.307,38469.77,39856.275
1638878400,51433.34,51929,50639,51721.54,56930.414,52611.86655000008,NaN,NaN,NaN,NaN,39870.076,40674.555,39857.133,40536.608
1638892800,51717.31,51857.68,50652.19,50880.7,34078.677,50381.23710000008,NaN,NaN,NaN,NaN,40498.839,40782.464,39700.917,39772.748
1638907200,50880.69,50999.85,50012,50577.2,38938.024,48598.39790000008,NaN,NaN,NaN,NaN,39790.696,39837.55,38930.503,39335.489
1638921600,50577.2,50789.38,50105,50121.08,22479.73,46762.034550000084,NaN,NaN,NaN,NaN,39336.361,39680.553,39026.764,39680.553
1638936000,50121.09,50695.4,50079.04,50489.99,20829.668,45606.83795000008,NaN,NaN,NaN,NaN,39680.757,39917.272,39126.309,39456.991
1638950400,50489.99,50628,48820,49180.57,54568.633,45897.87020000008,NaN,NaN,NaN,NaN,39457.743,41457.503,39398.427,41457.503
1638964800,49180.57,51210.6,48533.33,50626.17,86105.795,48762.324700000085,NaN,NaN,NaN,NaN,41479.132,42125.797,39287.178,39510.146
1638979200,50625.94,50847.53,50044,50416.92,33060.268,48573.74955000009,NaN,NaN,NaN,NaN,39505.208,39893.616,39004.138,39368.214
1638993600,50416.93,50840,50066,50455.61,21185.79,46152.43520000009,NaN,NaN,NaN,NaN,39367.992,39458.548,38849.895,39184.573
1639008000,50459.61,50773.03,49401.74,49507.24,29192.326,44414.16435000009,NaN,NaN,NaN,NaN,39185.107,39623.974,38937.264,39369.723
1639022400,49506.76,50333,49142,49987.9,32799.879,44130.706150000085,NaN,NaN,NaN,NaN,39393.135,40095.618,39253.716,39365.111
1639036800,49987.91,49992.56,48861.01,49150.01,45683.388,44195.799000000094,NaN,NaN,NaN,NaN,39361.763,39937.498,38963.901,39934.364
1639051200,49150,49646.12,48062.5,48454.96,65882.899,45503.444850000094,NaN,NaN,NaN,NaN,39931.185,42328.804,39770.705,42314.565
1639065600,48452.02,48853.37,47501,47619.5,55660.684,42435.09015000009,NaN,NaN,NaN,NaN,42319.338,42834.5,41614.746,42473.963
1639080000,47619.49,48467.58,47312.89,47539.76,43871.472,41444.225750000085,NaN,NaN,NaN,NaN,42486.582,43022.079,41606.881,42025.462
1639094400,47539.34,48785.88,47438,48348.78,44000.677,41956.745350000085,NaN,NaN,NaN,NaN,42031.521,42713.722,41593.579,42083.089
1639108800,48348.77,48567.61,47540,47685.3,29560.784,40477.85190000008,NaN,NaN,NaN,NaN,42085.072,42690.531,41937.252,42474.14
1639123200,47685.3,48727.78,47624.47,48697.41,33302.976,40305.07000000009,NaN,NaN,NaN,NaN,42478.273,43259.203,42440.207,42505.928
1639137600,48697.4,50188.42,47743,47973.4,95523.594,43796.04975000009,NaN,NaN,NaN,NaN,42517.521,42781.247,39149.204,39605.897
1639152000,47973.4,48327.58,47221.32,48101.35,62325.059,45299.03685000009,NaN,NaN,NaN,NaN,39606.904,40564.43,39567.061,40443.335
1639166400,48101.35,48525.55,46828.23,47136.35,38264.575,44365.74490000009,NaN,NaN,NaN,NaN,40444.222,40444.222,39305.912,39352.944
1639180800,47132.31,48684,46724.35,48296.6,51226.667,45223.14440000009,NaN,NaN,NaN,NaN,39371.511,39657.59,38747.968,38873.614
1639195200,48296.6,48893.08,47758.89,48018.81,31341.975,44843.34195000009,NaN,NaN,NaN,NaN,38876.038,39769.805,38825.494,39645.957
1639209600,48018.54,48915.27,47835.9,48222.24,36619.756,45550.34325000009,NaN,NaN,NaN,NaN,39646.965,39835.18,38466.592,38860.356
1639224000,48222.23,48934.06,48150,48730.51,32932.693,46155.494500000095,NaN,NaN,NaN,NaN,38874.671,39879.515,38874.671,39639.114
1639238400,48730.51,49285.51,48370,48400,33165.848,45085.355250000095,NaN,NaN,NaN,NaN,39659.741,41016.453,39483.648,40562.551
1639252800,48400,49499.05,48379.95,49381.15,25673.053,42063.71815000009,NaN,NaN,NaN,NaN,40562.273,40918.661,40337.054,40618.852
1639267200,49379.51,49684.55,49010.01,49279.08,21990.553,41510.23240000008,NaN,NaN,NaN,NaN,40620.343,41153.236,40559.052,40790.583
1639281600,49279.09,49341.92,48800.14,49276.18,18507.905,41376.33815000008,NaN,NaN,NaN,NaN,40793.774,40799.318,40346.672,40647.911
1639296000,49276.19,49360,48616.16,49103.88,28512.545,41342.34910000009,NaN,NaN,NaN,NaN,40650.04,40921.386,40344.017,40760.362
1639310400,49103.9,49927.23,49088.29,49609.38,41937.863,41799.24830000009,NaN,NaN,NaN,NaN,40755.99,43816.568,40717.825,43712.215
1639324800,49609.39,50768,49500,50214.67,50560.223,42043.090050000086,NaN,NaN,NaN,NaN,43713.443,44346.607,43374.957,43854.771
1639339200,50214.67,50538.86,49863.56,50057.01,21925.196,39845.204900000084,NaN,NaN,NaN,NaN,43867.999,44179.69,43438.671,43509.523
1639353600,50057.02,50180,48411.47,48852.97,48460.376,39485.18950000009,NaN,NaN,NaN,NaN,43516.765,44048.454,42701.085,42971.242
1639368000,48852.96,49329.45,48555.72,48731.03,31194.786,38851.35520000009,NaN,NaN,NaN,NaN,42983.654,42997.558,41845.268,42660.49
1639382400,48731.02,49160,48078.2,48825.17,35244.336,38413.53815000009,NaN,NaN,NaN,NaN,42663.017,42770.152,41938.235,42055.182
1639396800,48824.53,48990.57,47000,47239.07,73371.395,40604.06870000009,NaN,NaN,NaN,NaN,42054.712,44350.527,41896.151,44152.869
1639411200,47239.07,47900,45600,46699.36,112620.663,44569.95305000009,NaN,NaN,NaN,NaN,44166.16,45493.498,43358.925,43358.925
1639425600,46699.36,47315.13,46208.55,46679.93,47659.766,42176.761650000095,NaN,NaN,NaN,NaN,43382.817,43382.817,42634.711,42842.485
1639440000,46679.93,47200,46255.6,46937.26,35804.089,40850.7131500001,NaN,NaN,NaN,NaN,42820.405,43106.785,42742.906,43028.818
1639454400,46937.26,47150,46309.44,46981.79,32736.936,40574.331200000095,NaN,NaN,NaN,NaN,43052.9,43639.515,43050.343,43165.739
1639468800,46981.78,47762.9,46768.01,47599.9,45927.87,40309.39135000009,NaN,NaN,NaN,NaN,43157.913,43938.537,42986.443,43108.955
1639483200,47599.9,47958.62,46590,46833.09,56207.231,41552.6541500001,NaN,NaN,NaN,NaN,43114.925,43262.134,42583.514,42663.775
1639497600,46833.08,47134.88,46435.25,46844.02,41922.355,41817.78410000009,NaN,NaN,NaN,NaN,42634.368,43099.639,42441.866,43017.447
1639512000,46844.15,48657.92,46825.33,48324.04,53615.146,42851.9067500001,NaN,NaN,NaN,NaN,43019.499,43400.236,42707.946,42758.982
1639526400,48324,48784.23,47830,48250.16,29305.954,42658.91205000009,NaN,NaN,NaN,NaN,42753.338,42911.428,42201.221,42695.2
1639540800,48250.17,48431.21,47913.77,48200,23871.151,42568.816950000095,NaN,NaN,NaN,NaN,42469.74,43159.47,42237.751,43119.822
1639555200,48199.99,48763.23,48069.85,48135.18,32277.139,43083.14625000009,NaN,NaN,NaN,NaN,43121.406,44424.862,43121.406,44171.271
1639569600,48135.19,48300,46545.21,46622.38,70193.797,45667.44085000009,NaN,NaN,NaN,NaN,44195.696,45002.1,44188.958,44654.098
1639584000,46621.85,49256.03,46518.73,48659.07,132449.756,50864.30140000009,NaN,NaN,NaN,NaN,44699.89,45024.042,43118.826,43898.476
1639598400,48656.02,49479.75,48520,48870.48,57142.094,51624.51295000009,NaN,NaN,NaN,NaN,43906.81,44117.182,43529.514,43972.778
1639612800,48870.48,49270,48710,48821.44,24583.273,50325.665450000095,NaN,NaN,NaN,NaN,43974.155,45444.4,43910.769,45444.4
1639627200,48822.43,49028.38,48503.13,48718.17,21891.147,50323.96300000009,NaN,NaN,NaN,NaN,45448.139,46136.907,45211.31,45982.234
1639641600,48718.16,49439.79,48610,49198.04,28955.162,49348.70230000009,NaN,NaN,NaN,NaN,45983.793,47279.757,45962.955,46975.948
1639656000,49198.05,49282.58,48244.05,48584.85,59807.805,50779.353250000095,NaN,NaN,NaN,NaN,46989.755,47764.129,46593.205,47316.809
1639670400,48584.84,48700,47667.52,47874,42714.147,51152.8438000001,NaN,NaN,NaN,NaN,47325.486,48380.662,46911.852,48360.602
1639684800,47874,48400.75,47500,47624.5,37922.653,49380.406700000094,NaN,NaN,NaN,NaN,48361.096,48489.455,47337.671,47565.879
1639699200,47629.1,47988.27,47358.66,47762.21,24954.848,44997.1159500001,NaN,NaN,NaN,NaN,47584.694,47648.375,47134.113,47601.436
1639713600,47762.2,47948.38,46700,46990.01,40882.063,44658.23080000009,NaN,NaN,NaN,NaN,47604.229,49659.546,47585.687,49411.573
1639728000,46990,47285.17,46748.79,47100,36356.234,44685.83805000009,NaN,NaN,NaN,NaN,49401.409,51411.237,49390.619,51405.427
1639742400,47100.01,47362.52,45373.11,46487.19,99017.771,47999.87980000009,NaN,NaN,NaN,NaN,51402.666,52753.112,51080.879,51257.034
1639756800,46490.5,47430,46351.41,46742.66,62015.642,48804.26840000009,NaN,NaN,NaN,NaN,51242.773,51522.377,50728.358,51521.658
1639771200,46742.66,47090.38,45500,46125.33,63231.577,49155.48570000009,NaN,NaN,NaN,NaN,51520.986,51581.791,50026.32,50631.423
1639785600,46125.33,46535.58,45438.43,46267.44,48155.57,49467.14645000009,NaN,NaN,NaN,NaN,50645.801,51737.11,50633.846,51361.954
1639800000,46267.45,46847.6,46046.01,46324.6,31335.257,48353.15200000009,NaN,NaN,NaN,NaN,51373.115,51997.992,51220.643,51994.355
1639814400,46327.75,47336.99,46169.17,47059.59,38943.395,48835.02405000009,NaN,NaN,NaN,NaN,51994.482,53179.933,51952.878,52024.166
1639828800,47055.71,47220.97,46550,46846.39,29805.153,49131.7241500001,NaN,NaN,NaN,NaN,52027.843,52484.663,51856.69,52293.551
1639843200,46845.24,46977.65,46310,46623.99,24012.194,48718.476900000096,NaN,NaN,NaN,NaN,52297.592,52856.219,52138.75,52719.235
1639857600,46623.99,47098.6,46506.52,46815.99,18754.846,46146.5293500001,NaN,NaN,NaN,NaN,52720.465,53276.875,52720.465,53207.846
1639872000,46815.99,47950,46399.37,47685.96,39911.69,41519.62605000009,NaN,NaN,NaN,NaN,53213.559,54603.258,53213.559,54280.914
1639886400,47685.96,48055,47422.24,47507.85,32383.652,40281.70395000009,NaN,NaN,NaN,NaN,54269.182,55915.404,54065.733,55769.806
1639900800,47507.85,47628.5,46800,47141.22,36281.681,40866.624350000086,NaN,NaN,NaN,NaN,55768.457,56753.312,55762.487,56752.165
1639915200,47141.22,48461.17,46844.13,47228.69,68570.303,43200.58215000008,NaN,NaN,NaN,NaN,56748.272,57208.56,56048.731,56821.18
1639929600,47230.34,47473.33,46447.05,46656.13,31033.635,43304.505800000086,NaN,NaN,NaN,NaN,56814.997,57372.349,56501.738,57326.057
1639944000,46658.72,47549.79,46450,46668.63,33517.58,41989.994550000076,NaN,NaN,NaN,NaN,57334.161,57362.24,55985.042,56070.646
1639958400,46668.65,47203.22,46200,46676.54,42052.681,41956.92125000008,NaN,NaN,NaN,NaN,56154.554,56903.017,56002.902,56903.017
1639972800,46676.54,47027.6,46069.65,46421.66,37480.623,41934.819750000075,NaN,NaN,NaN,NaN,56908.844,58632.072,56908.844,58574.159
1639987200,46421.66,46548.04,45736,46074.13,43299.535,42852.05410000008,NaN,NaN,NaN,NaN,58586.94,61349.841,58581.925,61347.785
1640001600,46074.13,46300,45530.67,45969,64165.18,44016.209950000084,NaN,NaN,NaN,NaN,61313.632,62251.899,60831.987,60922.998
1640016000,45969.13,46684.85,45850.33,46559.71,41520.36,44274.41625000008,NaN,NaN,NaN,NaN,60928.856,61624.53,60807.242,61447.452
1640030400,46559.71,47533.42,46559.71,46898.14,45285.88,41587.82170000009,NaN,NaN,NaN,NaN,61451.809,61863.492,61210.418,61838.236
1640044800,46896.82,48103.1,46650,47927.51,44660.755,40720.07735000009,NaN,NaN,NaN,NaN,61832.67,64167.321,61792.675,64139.29
1640059200,47927.52,48800,47925,48574.38,57862.219,40451.60945000009,NaN,NaN,NaN,NaN,64183.603,67557.8,64183.603,67378.495
1640073600,48574.39,49089.47,48425.77,48844.63,39374.386,40012.55025000009,NaN,NaN,NaN,NaN,67423.41,69246.853,67423.41,69246.853
1640088000,48842.65,49298.78,48295.67,48408.64,61266.779,41509.126350000086,NaN,NaN,NaN,NaN,69262.295,69940.253,69187.803,69688.715
1640102400,48408.64,48880,48327,48606.89,25865.288,40855.22100000009,NaN,NaN,NaN,NaN,69679.629,69696.728,69231.345,69236.248
1640116800,48606.89,49280,48453.55,48875.15,30978.931,40913.909900000086,NaN,NaN,NaN,NaN,69237.317,70419.617,69068.869,70188.434
1640131200,48875.88,49599,48571.37,49236.8,38612.406,41643.92050000008,NaN,NaN,NaN,NaN,70195.913,70778.218,69850.664,70673.832
1640145600,49237.13,49324.44,48908,49175.75,27330.125,42072.68445000008,NaN,NaN,NaN,NaN,70604.856,72183.187,70254.605,72144.004
1640160000,49175.75,49522.28,48830,48979.4,34543.29,41804.26445000009,NaN,NaN,NaN,NaN,72138.751,72793.878,71250.36,71749.414
1640174400,48979.41,49120,48420.02,48858.42,48215.448,42595.854250000084,NaN,NaN,NaN,NaN,71749.779,72372.28,71271.446,72309.537
1640188800,48858.42,49250,48500.15,48911.21,34270.969,42495.31865000009,NaN,NaN,NaN,NaN,72317.561,72545.58,71864.321,72142.185
1640203200,48911.21,49125.19,48514.22,48569.69,25491.451,40341.37605000009,NaN,NaN,NaN,NaN,72142.812,73265.118,71964.097,73262.047
1640217600,48569.69,48721.81,48020,48509.3,40285.592,40803.973900000085,NaN,NaN,NaN,NaN,73268.725,73340.14,72662.545,73063.395
1640232000,48509.29,48567.79,48034.03,48118,23330.348,40294.61230000009,NaN,NaN,NaN,NaN,73062.817,73836.614,73015.598,73329.236
1640246400,48118.01,48537.76,48067.57,48344.91,25355.563,39459.756400000086,NaN,NaN,NaN,NaN,73334.172,73928.375,73325.151,73870.232
1640260800,48341.46,48850,48310.04,48788,33714,39271.42525000009,NaN,NaN,NaN,NaN,73877.159,74578.66,73871.307,74301.833
1640275200,48788,51377.74,48656.98,51082.35,99972.67,42105.08200000009,NaN,NaN,NaN,NaN,74307.656,75028.545,73828.147,74226.109
1640289600,51082.35,51139.91,50533.87,50817.92,33227.307,40558.188350000084,NaN,NaN,NaN,NaN,74211.591,74274.352,73574.589,73673.195
1640304000,50817.94,51498.87,50633.19,51029.98,40600.277,40512.18420000009,NaN,NaN,NaN,NaN,73660.729,73760.829,73121.613,73404.379
1640318400,51029.99,51089.89,50730.79,50990,18735.07,39184.64370000009,NaN,NaN,NaN,NaN,73402.422,73518.73,73032.378,73390.484
1640332800,50989.99,51453.07,50837.03,50976,29344.85,38418.848450000085,NaN,NaN,NaN,NaN,73391.565,74098.634,73283.657,73692.132
1640347200,50976,51222.62,50379.25,50923.47,44030.016,37727.238300000085,NaN,NaN,NaN,NaN,73685.385,74176.752,73041.245,73379.189
1640361600,50923.47,51805,50720,51127.36,53166.512,38416.844600000084,NaN,NaN,NaN,NaN,73380.789,74141.459,73203.78,73606.931
1640376000,51127.36,51222.73,50470,50808.55,34332,37070.105650000085,NaN,NaN,NaN,NaN,73622.518,73622.518,72123.812,72638.825
1640390400,50809.37,51122.95,50600,50833.29,17276.19,36640.65075000009,NaN,NaN,NaN,NaN,72683.284,73001.912,72672.793,72802.371
1640404800,50833.29,51077,50650,50916.29,16306.84,35907.046200000084,NaN,NaN,NaN,NaN,72800.946,73273.285,72632.308,73214.719
1640419200,50916.3,51009.5,50550,50685.22,18819.754,34917.41360000009,NaN,NaN,NaN,NaN,73207.612,73890.193,73188.133,73890.193
1640433600,50686.71,50929.31,50634,50669.01,19525.973,34527.206000000086,NaN,NaN,NaN,NaN,73895.582,73957.733,73330.229,73741.529
1640448000,50669.01,51190,50105,50901.01,42827.781,34941.430550000085,NaN,NaN,NaN,NaN,73731.245,74208.478,73402.151,73987.072
1640462400,50901.01,51080,50341.41,50403.64,32905.9,34175.95315000009,NaN,NaN,NaN,NaN,73987.052,74149.687,73394.845,73846.616
1640476800,50403.64,50677.2,49611.45,49672.67,50236.523,34974.23085000009,NaN,NaN,NaN,NaN,73852.286,74684.835,73427.029,74014.625
1640491200,49672.68,49969,49616,49915.86,18703.555,34634.836050000085,NaN,NaN,NaN,NaN,74048.406,74317.579,73643.686,74279.277
1640505600,49915.87,50158.96,49350,49729.35,29899.118,34115.51235000009,NaN,NaN,NaN,NaN,74280.817,74557.186,74031.553,74308.095
1640520000,49729.35,50278.67,49624.11,50039.1,25389.585,34218.47420000009,NaN,NaN,NaN,NaN,74311.652,74623.108,73638.301,73643.879
1640534400,50039.1,50450,50004.15,50330.01,21876.853,34044.53870000009,NaN,NaN,NaN,NaN,73644.356,74201.762,73307.462,74164.081
1640548800,50330,51300,49899.42,50765.73,38694.982,34293.58780000009,NaN,NaN,NaN,NaN,74144.897,74164.189,72176.828,72297.03
1640563200,50765.73,51133,50450,51007.02,26801.538,30635.031200000085,NaN,NaN,NaN,NaN,72301.576,73049.387,72019.644,72889.663
1640577600,51007.02,51102.25,50630.76,50693.01,22776.056,30112.468650000083,NaN,NaN,NaN,NaN,72886.775,72955.443,72335.427,72720.786
1640592000,50693.01,50917.68,50501.71,50765.06,24228.779,29293.893750000083,NaN,NaN,NaN,NaN,72724.564,73373.746,72712.09,73373.746
1640606400,50765.07,51686.28,50582,51449.29,53958.429,31055.061700000086,NaN,NaN,NaN,NaN,73374.339,75319.583,73161.949,74931.868
1640620800,51449.29,52134,51200,51207.92,51489.513,32162.294850000086,NaN,NaN,NaN,NaN,74931.675,76363.374,74586.863,74590.12
1640635200,51207.93,51365,50620.02,50707.72,36970.948,31809.341450000084,NaN,NaN,NaN,NaN,74582.877,74856.904,73504.2,73752.221
1640649600,50707.72,50713.56,49500,49826.48,63833.496,32342.690650000084,NaN,NaN,NaN,NaN,73748.217,74535.038,73136.477,74400.34
1640664000,49826.47,49826.48,48555,49197.91,54337.141,33342.94770000009,NaN,NaN,NaN,NaN,74458.348,74458.348,72187.777,73558.215
1640678400,49197.91,49429.4,48745.18,49182.14,40077.647,34483.02055000009,NaN,NaN,NaN,NaN,73556.909,74099.624,73113.919,74090.063
1640692800,49182.13,49360.99,48113.26,48921.84,54869.147,36411.135900000096,NaN,NaN,NaN,NaN,74100.416,74732.907,73444.527,74393.572
1640707200,48921.83,48961.77,47290,47676.66,88235.093,39881.90285000009,NaN,NaN,NaN,NaN,74391.026,74831.78,73387.999,74655.267
1640721600,47676.66,48021.01,47294.52,47522.03,34730.816,40642.14500000009,NaN,NaN,NaN,NaN,74636.253,75026.38,73787.375,74212.413
1640736000,47522.02,48125.97,47420,47979.43,27210.09,39861.260450000096,NaN,NaN,NaN,NaN,74228.973,74962.33,74157.555,74735.769
1640750400,47979.44,48041,47512.59,47558.5,20596.079,39245.76940000009,NaN,NaN,NaN,NaN,74737.206,75376.991,74719.258,75282.836
1640764800,47561.68,48084.8,47381,47734.91,35436.138,38505.750150000094,NaN,NaN,NaN,NaN,75275.078,76537.629,75164.006,75862.351
1640779200,47734.91,48040,46559.46,47941.37,98456.836,42493.414200000094,NaN,NaN,NaN,NaN,75865.114,76062.632,74506.002,75324.03
1640793600,47941.37,48033,47000,47123.01,37327.094,42864.8130000001,NaN,NaN,NaN,NaN,75334.776,75394.72,74396.43,74489.125
1640808000,47123,47706.52,46000,46436.54,55769.141,44383.7908000001,NaN,NaN,NaN,NaN,74498.133,74549.422,72841.328,72958.015
1640822400,46436.53,46840.08,45880,46495.88,50296.858,45804.7910500001,NaN,NaN,NaN,NaN,72963.947,73316.617,72632.834,73195.954
1640836800,46495.87,47088.82,46471.22,46953.32,27564.357,45248.2598000001,NaN,NaN,NaN,NaN,73209.984,73395.545,72887.326,73039.681
1640851200,46953.31,47550,46650,47492.99,38603.655,45838.365650000094,NaN,NaN,NaN,NaN,73071.46,73433.704,72718.237,73084.969
1640865600,47493,47694.1,47101.09,47144.27,36403.503,46519.7380000001,NaN,NaN,NaN,NaN,73104.493,73112.661,72557.791,72869.353
1640880000,47144.8,47911.68,47058.19,47540.18,37670.154,47191.8067500001,NaN,NaN,NaN,NaN,72860.117,72995.556,72266.35,72377.561
1640894400,47540.18,47650,46700,47095.02,39392.761,46463.523350000105,NaN,NaN,NaN,NaN,72439.491,72448.031,71698.892,71883.204
1640908800,47095.02,47369.95,46803.81,47185.18,32634.143,45520.7548500001,NaN,NaN,NaN,NaN,71881.578,72105.352,71283.674,72040.907
1640923200,47185.18,47545,46828.7,47168.94,30888.372,45216.6260500001,NaN,NaN,NaN,NaN,72035.77,72180.198,71434.677,72156.11
1640937600,47168.94,48575,47051.42,47977.58,73628.822,45706.392350000104,NaN,NaN,NaN,NaN,72170.07,72781.62,71392.026,72227.906
1640952000,47977.58,48140.18,47810,48004.73,30532.946,44516.1826000001,NaN,NaN,NaN,NaN,72188.965,73542.592,72184.277,73540.465
1640966400,48004.76,48110.35,45656,45707.62,76988.381,46361.7193000001,NaN,NaN,NaN,NaN,73459.243,74762.744,72977.325,74433.193
1640980800,45707.62,46558.39,45650,46210.56,42513.339,45743.9289000001,NaN,NaN,NaN,NaN,74458.957,75050.968,74189.669,74802.823
1640995200,46210.57,46944.56,46210.55,46789.56,24921.419,42578.24520000011,NaN,NaN,NaN,NaN,74810.772,74962.7,74633.643,74836.012
1641009600,46789.55,47566.66,46605,47186.83,34840.019,42583.705350000106,NaN,NaN,NaN,NaN,74834.661,74847.412,73575.941,73969.522
1641024000,47186.83,47338,46700.09,46755.01,29421.287,42694.2652000001,NaN,NaN,NaN,NaN,73972.453,74810.569,73972.453,74810.569
1641038400,46755.01,47488.64,46755.01,47194.78,28293.73,43079.147750000106,NaN,NaN,NaN,NaN,74818.111,75054.767,74354.138,74428.276
1641052800,47194.77,47943.77,47157.59,47326.98,38466.496,43230.665650000105,NaN,NaN,NaN,NaN,74419.684,74533.226,73430.69,73470.304
1641067200,47326.99,47813.43,47202.47,47704.35,23490.633,39482.35550000011,NaN,NaN,NaN,NaN,73465.54,73496.908,72903.791,72970.649
1641081600,47704.35,47745.61,47263.28,47330.75,20840.181,38658.009850000104,NaN,NaN,NaN,NaN,72968.903,73093.618,72369.847,73091.626
1641096000,47330.76,47418.65,46749.99,47171.04,31316.56,37435.3808000001,NaN,NaN,NaN,NaN,73089.75,74122.841,72824.498,74100.895
1641110400,47171.39,47500,46963.66,47231.3,22208.407,36030.9582500001,NaN,NaN,NaN,NaN,74102.882,74331.661,73509.567,73715.127
1641124800,47231.29,47453.05,47002.47,47329.68,26792.14,35992.3474000001,NaN,NaN,NaN,NaN,73717.537,74468.777,73711.873,74136.561
1641139200,47329.68,48000,46605.68,46908.29,63863.45,37255.3371500001,NaN,NaN,NaN,NaN,74138.094,74334.064,73191.135,73662.207
1641153600,46908.66,47469.46,46815.75,47280,19774.355,36423.879750000095,NaN,NaN,NaN,NaN,73660.472,73828.453,73212.558,73297.806
1641168000,47280.01,47288.28,46717.26,46802.86,26291.881,35854.9661000001,NaN,NaN,NaN,NaN,73298.434,74693.02,73156.218,74648.655
1641182400,46802.86,47217.37,46750,47041.11,21333.244,34951.990250000104,NaN,NaN,NaN,NaN,74642.48,75476.793,74612.241,75320.34
1641196800,47042.77,47436.26,46777,47364.11,33235.58,34982.0621000001,NaN,NaN,NaN,NaN,75314.84,75915.101,74891.646,74987.804
1641211200,47364.11,47575.22,46560,46689.99,57712.063,36323.246650000096,NaN,NaN,NaN,NaN,75006.452,77533.997,74432.369,77533.997
1641225600,46689.99,46800,46260.4,46364.55,49363.789,35109.9950000001,NaN,NaN,NaN,NaN,77562.065,78434.664,77562.065,77833.331
1641240000,46364.56,46579.28,45665.4,46445.81,56845.236,36425.60950000009,NaN,NaN,NaN,NaN,77856.959,80531.351,77646.776,79508.429
